,Unnamed: 0,id,title,release_date,genres,video_key,overview,trailer_url,keywords,popularity,vote_count,vote_average
1518,16824,69871,Patoruzito,2004-07-08,"['Animation', 'Family']",ARnzwys9-3g,"Patoruzito is destined to be a great chief tehuelche, but this must pass three tests to prove their skill, courage and honor. Although it will not be so easy, on the road will have to face unforeseen obstacles that will make your trip an unforgettable adventure.",,[],1.766,14.0,6.6
1519,11483,15135,Feast III: The Happy Finish,2009-02-17,"['Horror', 'Action', 'Comedy', 'Thriller']",8TtJL1i3tRQ,"The survivors are saved by the mysterious prophet Shot Bus Gus, who seemingly has the ability to control the beasts. He leads them into the sewers as they travel to the big city. Along the way they get help from karate expert Jean-Claude Seagal and learn that the beasts originate from a place called The Hive. Armed with this knowledge, they decide to fight back and destroy the beasts.",,[],15.013,80.0,4.9
1520,19686,78210,Mademoiselle,2001-03-21,"['Drama', 'Romance']",hCWFQXnYRCY,"Claire is a young woman who leads a somewhat formatted life. Pierre is an improviser, but not an actor. Brief encounter, brief romance, doomed or not, who can say? When things like that happen, you act on the spur of the moment.",,[],4.351,13.0,6.0
1521,7921,159937,An Amish Murder,2013-01-06,"['TV Movie', 'Drama', 'Mystery', 'Thriller']",MfSbkjOKMOs,"In ""An Amish Murder"", the peaceful Amish farming community of Painter’s Mill, Ohio, is shattered when a series of brutal murders leaves the town with a sense of frailty and loss of innocence. Among the most affected by the tragedy was Kate Burkholder (Campbell), a young girl who survived the terror and, as a result, left the Amish life behind. Fifteen years later, Kate returns to Painter’s Mill as its Chief of Police. Certain she’s come to terms with her past, Kate’s renewed life in her hometown is shattered when a murder investigation triggers deep-seated emotions from her childhood and exposes a dark secret that could destroy her.",,"['amish', 'murder', 'mystery']",6.1720000000000015,40.0,5.7
1522,6893,300823,Close Range Love,2014-10-11,"['Drama', 'Romance']",7a6u6jGGOhw,A smart high school student falls in love with her English teacher after she receives one-on-one tutoring from him.,,[],5.928,47.0,6.7
1523,16742,52188,The Waiting Room,2004-02-27,['Drama'],NWIAjsf9Xq0,"Zeki Demirkubuz plays the lead character Ahmet who wants to make a film about Dostoyevsky's 'Crime and Punishment'. He falls into a deep depression, loses interest in the film and life, pushes those who love him away and cannot complete the film.",,[],2.1919999999999997,17.0,6.6
1524,13775,77449,Epitaph,2007-08-01,['Horror'],x0zun0hOK88,"Dr. Jung Nam finds a photo album dating back to his days as an intern at the Ansaeng Hospital. This triggers memories of his life. In 1942, as a young medical intern, Jung-Nam's arranged marriage ended when his fiancée, whom he had never met, committed suicide. Later he was assigned to monitor the morgue late at night. There he fell in love with a corpse, which is later revealed as the body of his deceased fiancée. Soon other mysterious events take place in the hospital, involving a young girl haunted by ghosts and a serial killer targeting Japanese soldiers.",,"['seoul, south korea', 'hospital', 'doctor', 'ghost', '1940s', 'haunted hospital', 'japanese occupation of korea']",2.593,26.0,6.3
1525,11793,38669,Tornado Valley,2009-01-01,"['Action', 'Adventure', 'Drama', 'Thriller']",h6QkeFGVR4s,"Liz McAdams is haunted by the memories of a tornado that destroyed her home 25 years ago. Now a professional storm tracker, she and her family are in danger once again as another devastating twister rapidly gains momentum. Caught in the path of destruction, Liz and her estranged husband struggle to save those they love...",,"['tornado', 'farm', 'widower', 'disaster film']",11.269,34.0,6.8
1526,17644,50314,My Architect,2003-11-12,['Documentary'],kyR_V6Li4s4,"World-famous architect Louis Kahn (Exeter Library, Salk Institute, Bangladeshi Capitol Building) had two illegitimate children with two different women outside of his marriage. Son Nathaniel always hoped that someday his father would come and live with him and his mother, but Kahn never left his wife. Instead, Kahn was found dead in a men's room in Penn Station when Nathaniel was only 11.",,[],3.522,18.0,7.1
1527,17508,48567,Scary Godmother: Halloween Spooktakular,2003-10-22,"['Animation', 'Family', 'Comedy']",1cxt_pvWeDI,"The Scary Godmother Halloween Spooktakular is based on the comics and children's books of popular artist and writer Jill Thompson. Jill has won numerous awards for her fabulous watercolour paintings and illustrations. Scary Godmother is the whimsical all-ages story that follows the first trick-or-treating adventure of Hannah Marie, a young girl whose rotten older cousin is babysitting her one dark Halloween. Unhappy to be saddled with Hannah, her cousin cooks up a scheme to frighten her. But his scheme backfires when Hannah gets help from her Scary Godmother. Scary Godmother takes Hannah to her realm on the Fright Side where she is throwing the best Halloween party in all of frightdom. At the party Hannah is introduced to many colourful characters, learns that not all monsters are mean and enlists her new spooky friends in a plan to teach Jimmy a lesson.",,[],7.94,28.0,7.6
1528,16835,26810,A Common Thread,2004-05-14,['Drama'],1tR57NA0gl8,"French drama, the debut film from writer-director Eléonore Faucher. Teenager Claire (Lola Naymark) discovers she is pregnant and decides to keep it a secret. Abandoning her dead-end supermarket job, she is taken on as an apprentice by couturiere Madame Mélikian (Ariane Ascaride), who is grieving over the death of her own child. As the two women work together, they soon develop a supportive and fam",,['woman director'],2.345,14.0,6.9
1529,11341,19106,Round Da Way,2009-06-17,"['Animation', 'Comedy']",e0YFtydM79A,"Condé-sur-Ginette, en périphérie d'une grande ville, à mille lieux du sable chaud, des cocotiers et du bleu océan des Caraïbes. C'est l'été. Le soleil brûle le chrome des mobylettes, réchauffe le bitume des tours, asphyxie les halls d'immeubles et crame les esprits. Ici, tout le monde rêve des plages de Santo Rico. Certains plus que d'autres. Pour Tony Merguez et José Frelate, les deux MC's du qua",,[],5.8610000000000015,154.0,6.8
1530,15839,77026,Campus Confidential,2005-08-21,"['Comedy', 'Family', 'TV Movie']",0drIWu_IKwY,"School... there is the popular crowd. Teachers favor some students over others. Because of this, Violet decides to start a school paper, which exposes many embarrassing secrets of popular kids who think they run the campus.",,[],8.285,17.0,5.1
1531,16858,57307,L'incruste,2004-03-01,['Comedy'],gcyvFDHY9FI,A small crook manages to crash at a musician's apartment and turns his life upside down.,,[],4.645,13.0,5.0
1532,1678,607346,Sono solo fantasmi,2019-11-14,"['Comedy', 'Horror']",m9gDadqw-2Y,,,"['ghostbuster', 'ghost hunting', 'napoli']",5.26,63.0,5.2
1533,17624,37946,Sin,2003-01-01,['Crime'],a0FJNwtQpOw,"Retired cop Eddie Burns gave 15 years and the use of his left arm to the Reno homicide squad. When his wayward sister, Kassie, goes missing Eddie Burns finds himself subjected to a fiendish and ingenious campaign of revenge by the mysterious Charlie Strom. In order to protect his sister, Eddie - disabled, betrayed and alone - journeys into the heart of his own darkness: where he discovers that the reason for his ordeal lies in his own past sins and those of his adversary Charlie Strom.",,[],10.937999999999999,19.0,5.8
1534,10590,42966,Once Upon a Time in Mumbaai,2010-07-30,"['Crime', 'Drama', 'Thriller']",1diMUtb1vG8,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",,"['mumbai (bombay), india', 'criminal past', 'crime boss', 'mafia', 'india']",4.441,56.0,6.7
1535,5344,319340,I Kissed a Girl,2015-01-28,['Comedy'],Fud9OuZ1mUw,"Jérémie, 34, wakes up in an apartment he doesn't know, next to a woman he doesn't know. She is Adna, a stunning Swedish woman who is as funny as she is sweet. Is this the beginning of a fairy tale? Not quite, since Jérémie is about to get married—to Antoine.",,"['male homosexuality', 'woman director']",6.178,228.0,5.9
1536,3827,437583,November,2017-02-03,"['Drama', 'Fantasy', 'Romance', 'Horror']",IzEcTKUHxJc,"In a Medieval Estonian village, a group of peasants use magic and folk remedies to survive the winter, and a young woman tries to get a young man to love her.",https://www.youtube.com/watch?v=19QZy1YHL50,"['love triangle', 'witch', 'based on novel or book', 'paganism', 'werewolf', 'pagan', 'folklore', 'estonia']",5.202000000000001,69.0,7.7
1537,15436,15124,A Little Trip to Heaven,2005-12-26,"['Drama', 'Thriller']",RBsKkwEkT_E,"Insurance investigator Abraham Holt travels to a tiny town in rural Minnesota to look into a particularly unusual insurance claim stemming from a horrific car accident. As Holt examines the scene of the wreck, it all seems a bit too perfect. And when he interviews Isold Mcbride and her shifty husband, Fred -- the impoverished beneficiaries of the massive, recently initiated life-insurance policy -- he begins to suspect that something is amiss.",,"['cemetery', 'fraud', 'autopsy']",9.606,50.0,5.4
1538,1437,605278,Golden Men,2019-11-07,"['Crime', 'Drama']",EXlR5JUmuRQ,"A group of desperate men, unsatisfied by their lives, decides to attempt a heist to a postal armored truck guard.",,"['robbery', 'neo-noir']",6.518,139.0,6.4
1539,13610,58700,"Yobi, The Five-Tailed Fox",2007-01-25,"['Animation', 'Fantasy', 'Family']",4bKP0nNZ9yQ,"After losing her family to fox hunters, five-tailed Yobi lives in the forest with some shipwrecked aliens, far away from the humans. When one of her alien friends gets captured by a villager, Yobi has no choice but to adventure into the human world to rescue him. At the village, Yobi meets many humans, including Geum Yee who studies at a school for maladjusted children. Interested in Geum Yee, Yobi joins the students and revels in the fun of human life, but both a fox hunter and a mysterious shadow man are on her trail.",,"['transformation', 'forest', 'friendship', 'love', 'teacher', 'school']",4.042,40.0,6.8
1540,4834,376969,Fucking Berlin,2016-06-01,"['Drama', 'Romance']",h2qRKAA8Mkk,"Sonia breaks the perhaps most exciting time of her life, because the 20-year-old moves to Berlin for a mathematics study. Once there, she soon began to build up a new circle of friends, and then she fell in love with the kind, but irresponsible Ladja. There is only one big catch: the dear money is a bit scarce and therefore Sonia one day, financially, but also from curiosity, the path to prostitution. From now on, it leads a brisk double flight, which can fly at any time. Her experiences are ambivalent, as part-time she often gets into difficult situations, but also gets to know nice people, while she enjoys life just as a student. But how long can it maintain the double game?",,['college student'],6.994,60.0,5.9
1541,18897,103545,"Long Life, Happiness and Prosperity",2002-09-07,"['Comedy', 'Romance']",VAiColEkjaA,Twelve-year-old Mindy Ho inexpertly tries Taoist magic to fix her single mother's financial situation and seemingly hopeless romantic prospects.,,"[""butcher's shop"", 'love potion', 'severance pay', 'lost pet', 'woman director']",7.125,9.0,6.7
1543,8908,135695,Steel,2012-11-14,['Drama'],-bAWWmLfkWo,"Here, the steel worker works on a continuous cycle, twenty-four hours a day and never stops. There, by the sea, on the island of Elba there is a paradise and the unreachable dream of happy families. In the middle, on the shores their secret beach, neither here nor there, Anna and Francesca, small but big, ""thirteen years old almost fourteen"", who are living their last summer of innocence before high school. The film is based on the book by Silvia Avallone.",,[],2.521,31.0,6.0
1544,17885,27079,High Roller: The Stu Ungar Story,2003-05-01,"['Drama', 'Action']",X3FbfBevHBs,"Based on the true story of the rise and fall of poker legend Stu ""The Kid"" Ungar.",,[],7.5920000000000005,11.0,6.5
1545,18726,37179,Sweat,2002-07-24,"['Action', 'Adventure', 'Thriller']",aRBdroodQbg,Four partners heist a fortune in gold ore from a North African airport &amp; escape across the desert in a truck.,,[],3.5869999999999997,13.0,5.8
1546,1876,643534,Good Newwz,2019-12-27,"['Romance', 'Comedy', 'Family', 'Drama']",r9VJpqoAr84,Two couples with the same surnames pursue in-vitro fertilisation and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,,[],3.6039999999999996,41.0,7.4
1547,17568,24105,The Music Man,2003-02-16,"['Comedy', 'Drama', 'Music', 'Romance', 'Family']",cbiBx5T2uX0,"The Music Man is a 2003 American television film directed by Jeff Bleckner and starring Matthew Broderick and Kristin Chenoweth. The television production, which was broadcast by ABC on the February 16, 2003, edition of The Wonderful World of Disney, is based on the book of the 1957 stage musical by Meredith Willson, which was based on a story by Willson and Franklin Lacey. The musical was adapted for television by Sally Robinson. It was filmed entirely in Ontario, Canada. The three-hour presentation was watched by 13.1 million viewers, with a 3.8 rating/9 share in adults aged 18–49. It finished second in the first two hours and fourth in the final hour.",,[],8.616,22.0,5.0
1548,12224,12165,The Burning Plain,2008-11-07,"['Drama', 'Romance', 'Crime']",09uFSfmo_fM,"A trailer is burning in the middle of a plain. The bodies of two adulterous lovers are found. Scenes from both families, before and after the dramatic events, suggest an unusual connection between them. But what is their secret?",,"['waitress', 'forbidden love', 'single father', 'extramarital affair', 'abandoned by mother', 'mother daughter relationship']",11.431,283.0,6.6
1549,12528,109786,Albakiara,2008-10-28,"['Action', 'Comedy', 'Drama']",BgK0SKvoKdM,,,[],2.685,59.0,2.3
1550,3417,475759,2048: Nowhere to Run,2017-09-14,"['Science Fiction', 'Thriller', 'Action']",9TOx_7H2PXQ,"“2048: Nowhere to Run” takes place one year before the events of Blade Runner 2049. The short film focuses on Sapper, a man who is trying to make it through life day-by-day without turning back to his old ways. We’re introduced to both the gentle nature of Sapper and the violence he’s capable of when set off.",,"['fight', 'dystopia', 'cyberpunk', 'farmer', 'haggling', 'short']",9.24,201.0,6.9
1551,614,762511,Kevin Hart: Zero F**ks Given,2020-11-17,['Comedy'],fDyqHSraeg4,"Kevin Hart serves up laughs and brick oven pizza from the comfort of his home, and dishes on male group chats, sex after 40 and life with COVID-19.",,['stand-up comedy'],8.277999999999999,32.0,6.5
1552,3924,408490,It Came from the Desert,2017-10-29,"['Action', 'Comedy', 'Horror']",0QQ_8XmGpU4,"New Mexico, present day. Brian and Lukas are off to the desert to join a kegger party and to celebrate Lukas’ victory in a motocross competition. His winning prize includes meeting The  Deathinator, the biggest action star in the world. The party  gets started under the hot desert sun, but Brian isn’t in the mood, so he wanders off and is soon joined by his friend, Lukas. They discover something strange in the desert which leads them into a secret military laboratory, where they discover the disturbing truth of what the government has been doing. Secret experiments on ants and spiders using DNA found in a meteorite which fell to Earth in 1951 has given birth to mutated giant ants which have overrun the facility. Now, it's up to Brian and Lukas to save the  world from a giant ant invasion!",,"['meteor', 'based on video game', 'giant ants', 'government secrets']",8.109,57.0,5.2
1553,11599,68555,Death Note Relight 2: L's Successors,2009-10-07,"['TV Movie', 'Thriller', 'Animation', 'Crime', 'Drama', 'Fantasy']",HUuNwZbe0BY,After the events of the first movie Yagami Light faces two new adversaries as he is trying to create a perfect world without crime or criminals. This movie continues the first tv special and is a summary of the last 12 episodes of the tv anime,,"['mass murder', 'psychological thriller', 'anime']",13.189,54.0,6.9
1554,18296,14874,Try Seventeen,2002-09-10,"['Comedy', 'Romance', 'Drama']",gcFhNPsuNNc,"Teenager Jones has opted not to go to college and is instead renting a room in a boarding house to work on his writing skills. Soon, Jones finds himself dividing his time between two women: a young actress named Lisa and a photographer named Jane. After Jane's ex-boyfriend arrives to help her recover from a car accident, Jones begins to understand just how much he cares for her.",,"['photographer', 'flirt', 'symbolism', 'virgin', 'letter', 'college', 'beer', 'geek', 'road trip', 'love', 'misfit', 'surrealism', 'neighbor', 'alcoholic', 'apartment', 'cowboy', 'accident', 'struggles']",12.583,72.0,6.0
1555,10913,109979,18 Years Later,2010-07-04,['Comedy'],SnNY9tQyLQw,"Mirko and Genziano are two brothers trentacinquenni not seen since the day their mother, of English origin, died tragically in a car accident in which they were also involved. Since then Genziano went to live in London by his grandfather Henry and now works as a stockbroker. Mirko instead remained in Rome, to live with his father, working on it together in the same run-down shop. But, eighteen years later, Marcello dies, the father of two brothers. In his will, in fact, the father asks them to take on an old restored spider, his ashes over the grave of his mother in a village in Calabria, where the accident happened. This trip will forever change their lives.",,[],2.0269999999999997,25.0,6.7
1556,19739,48381,Savage Messiah,2001-01-01,"['Drama', 'Thriller']",ERX1ImACfvQ,"Savage Messiah is a docudrama about Roch ""Moïse"" Thériault, the charismatic former leader of a small religious group based near Burnt River, Ontario, Canada. Between 1977 and 1989 he held sway over as many as 12 adults and 26 children. He used all of the nine women as concubines, and probably fathered most of the children in the group. During his reign, Thériault mutilated several members. His major crime was to kill Solange Boilard, his legal wife, by disembowelment while trying to perform surgery on her. He was arrested for assault in 1989, and convicted of murder in 1993. Along with Clifford Olsen and Paul Bernardo, Thériault is considered one of Canada's most notorious criminals.",,"['social worker', 'threesome', 'religious cult', 'sect', 'charismatic leader', 'zealot']",9.781,12.0,5.6
1557,12246,18585,The Ramen Girl,2008-02-08,"['Romance', 'Comedy', 'Drama']",1GYSwiaNz2o,"An American woman is stranded in Tokyo after breaking up with her boyfriend. Searching for direction in life, she trains to be a râmen chef under a tyrannical Japanese master.",,"['cooking', 'restaurant', 'language barrier', 'restaurant owner', 'family business ', 'interracial romance', 'japanese culture', 'fish out of water', 'tokyo, japan', 'gaijin', 'american abroad', 'teacher student relationship', 'expatriate', 'broken heart', 'western perspective', 'american girl', 'culture shock', 'magical realism', 'ramen', 'emotional', 'japanese cuisine']",11.085,236.0,6.4
1558,20842,78248,Adanggaman,2000-08-31,['Drama'],q-JvyUdd13E,"In West Africa during the late 17th century, King Adanggaman leads a war against his neighboring tribes, ordering his soldiers to torch enemy villages, kill the elderly and capture the healthy tribesmen to sell to the European slave traders. When his village falls prey to one of Adanggaman's attacks, Ossei manages to escape, but his family is murdered except for his captured mother. Chasing after the soldiers in an effort to free her, Ossei is befriended by a fierce warrior named Naka.",,[],2.984,8.0,6.6
1559,16810,23857,White Skin,2004-09-17,"['Drama', 'Horror', 'Mystery']",un1Mjqdj03M,Two roommates discover that the family of one of their girlfriends is populated with vampires.,,"['prostitute', 'based on novel or book', 'nudity', 'vampire', 'snow', 'cannibal']",7.075,15.0,5.3
1560,12544,45336,The Employment,2008-01-01,"['Animation', 'Comedy', 'Drama']",v8HrbX0hzX8,"A man prepares and goes to work in a bizarre world, where the meaning of human workforce is taken to another level.",,['short film'],2.521,57.0,7.2
1561,7587,173153,Phil Spector,2013-03-24,['Drama'],P2Mqjdlh9Yg,A drama centered on the relationship between Phil Spector and defense attorney Linda Kenney Baden while the music business legend was on trial for the murder of Lana Clarkson.,,[],6.78,83.0,5.9
1562,13881,69598,Paruthiveeran,2007-02-23,"['Drama', 'Action']",JdRf57vBEzM,"A village tough finally succumbs to the unconditional love of his angelic cousin, but his romance faces insurmountable challenges, including family opposition and his own delinquent personality.",,[],2.451,20.0,6.6
1563,17249,50794,The Even Stevens Movie,2003-06-13,"['TV Movie', 'Comedy', 'Family']",fqgrjDVgjKw,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!",,[],8.0,101.0,5.7
1564,19716,242928,The Invisible Children,2001-10-26,"['Comedy', 'Drama', 'Science Fiction']",BWQyCya-Aqc,A young boy and his friends attempt to become invisible to get closer to the girls they desire. They must steal the magic recipe and its ingredients without getting caught to perform the ritual.,,['colombia'],1.4369999999999998,12.0,5.3
1565,17632,12608,Illusive Tracks,2003-12-25,"['Comedy', 'Thriller']",pI6r7xpesl4,"Christmas 1945. In a train from Stockholm to Berlin are a motley collection. It is the failure of the author Gunnar who wants to leave his old life and make a contribution in Berlin; physician Henry who plan to marry Marie and likewise Henry's current wife Karin, who he plans to kill during the journey, the middle-aged gay couple Pompe and Sixten, a soldier going to Uppsala but is on the wrong train: the cheerful and cynical old Margaret, and a dressed elf and a surly conductor. With the train are also a number of Baltic refugees accompanied by two nuns to be sent to Germany.",,"['berlin, germany', 'conspiracy of murder', 'night train', 'murder', 'author', 'train']",1.8840000000000001,19.0,5.8
1566,6666,277806,Say 'I Love You',2014-07-12,"['Drama', 'Romance']",-RoSoU_h5SY,"Mei Tachibana is a high school student. Due to a traumatic incident when she was a kid, Mei has been unable to make friends or have boyfriends. By mistake, Mei then injures the most popular male student named Yamato Kurosawa. Somehow, Yamato Kurosawa likes Mei Tachibana and tells everyone unilaterally that Mei is his friend. One day, Yamato Kurosawa saves Mei Tachibana from a stalker by kissing her. From that kiss, their love story begins.",,[],27.695,78.0,6.9
1567,18230,35265,The Embalmer,2002-09-06,"['Drama', 'Romance']",cogNU0J7pBc,"Peppino is an aging taxidermist constantly ridiculed for being short and somewhat creepy. He meets Valerio, a handsome young man fascinated by Peppino's work. Peppino, in turn, becomes entranced by Valerio and offers him a large salary to come work as his assistant. But when Valerio meets Deborah, their fledgling romance is threatened by an insanely jealous third wheel.",,"['love', 'taxidermy', 'neo-noir']",6.063,135.0,7.2
1568,19323,37857,Don's Plum,2001-02-10,['Drama'],sBk27fn7STA,A group of Los Angeles teenagers meet every day at their local diner hangout to discus their latest misadventures with their miserable lives,,"['diner', 'los angeles, california']",9.673,52.0,5.8
1569,13926,20163,Man's Job,2007-02-23,['Drama'],0wyF_O-0iy8,"Juha is 38 years old and has three small children and a depressed wife. He sees himself as strong and believes a man should provide for his family. But one day Juha is fired from his job. Ashamed, he weaves a web of lies to hide the fact from his family. With the help of his friend Olli, Juha begins prostituting himself to support his wife and children. With this he makes in two hours what it took him two days to earn before. The shame and deception mushroom, but the pay from the new profession seems to offset the downside.",,['prostitution'],3.097,19.0,6.3
1570,18649,70148,Houve uma Vez Dois Verões,2002-12-28,"['Comedy', 'Romance']",L_95YZDTrvo,"A coming of age dramatic comedy dealing with the effect that two ""summers"" have on the lives of several teenagers. The main story involves an innocent teenage boy and a conniving teenage girl who meet on a beach one summer in Southern Brazil. They meet up again the following summer",,"['beach', 'coming of age']",1.15,15.0,6.4
1571,20853,53500,The South,2000-12-01,"['Thriller', 'Drama']",txqu2WoiqT8,"A comedy of crime, romance and deception played out against the background of a vacation under the Mediterranean sun.",,[],2.548,8.0,5.0
1572,19000,41846,Super Sucker,2002-02-24,['Comedy'],M0ZuPlAAyj8,Two door to door vaccuum cleaner salesmen hilariously compete against each other.,,[],8.992,8.0,5.5
1573,1601,553478,"Black Snake, la légende du serpent noir",2019-02-20,['Comedy'],OqFg-UtvjQQ,"After years spent in Paris, Clotaire Sangala returns to his native country, Africa. Raised by a Chinese martial arts grandfather, convinced to have been found in a garbage can, Clotaire knows nothing of the glorious past of his parents. He will become ""Black Snake"", the masked and ultra-sapped superhero, liberator of the people against the dictator Hezekiah.",,[],3.9410000000000003,79.0,4.7
1574,16237,14134,Main Hoon Na,2004-04-30,['Drama'],lzOH61u36W0,"An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.",,[],8.334,153.0,6.9
1575,18793,53553,The Glow,2002-08-02,"['Mystery', 'Thriller', 'TV Movie']",wnKEoXbBTEw,"A newly-wed NYC couple move into a low-rent luxury apartment only to be harassed by cryptic elderly neighbors. Matt (Dean Cain) and Jackie (Portia de Rossi) are living in NYC, brimming with that certain ""glow"" all newly-weds possess. They are in love despite failed attempts at pregnancy and a tight budget. One day, Matt meets a group of health-obsessed elderly people in the park. They seem kind, and offer Matt and Jackie a beautiful low-rent apartment in their building. How can the couple resist a luxury apartment with a state-of-the-art gym, cheap rent, and friendly neighbors? Jackie believes it all too good to be true when she notices a young couple in their building disappears, and elderly neighbors are watching her every move...",,[],3.29,11.0,5.1
1577,19645,20769,Chandni Bar,2001-09-28,"['Crime', 'Drama']",R6scpQm32b4,"The gritty life of the Mumbai underworld, including prostitution, dance bars and gun crime.",,"['dancing', 'rape', 'bar', 'gangster', 'murder', 'independent film', 'tragedy', 'female protagonist', 'prostitution', 'juvenile delinquent', 'bar dancer']",3.215,15.0,6.5
1578,13849,36113,Getting Home,2007-12-31,"['Comedy', 'Drama']",oo2900YI1_w,"A black comedy about a farmer who tries to bring home the body of his friend, who died far from their town.",,['road movie'],3.57,22.0,6.5
1579,19907,186813,Boys to Men,2001-03-16,['Drama'],8AtFZIENdOo,"A four-part anthology film dealing with homosexuality from the young to the old.  Crush, detailing the budding friendship of a 12-year old girl and a 16-year old boy, who bond over their favorite TV program and musical tastes.  The Mountain King, details a young street hustler who makes a play for a straight man on a deserted beach one afternoon. .  Lost is a look at a day in the life of a young man who is first seen engaging in unsafe sex with a random partner,.  The Confession, a dying Catholic asks his partner of 35 years to send for a priest, even though the partner is greatly opposed to such a request. ~ Jason Clark, Rovi",,"['anthology', 'crush', 'gay interest', 'drug use', 'male prostitute', 'softcore', 'elderly couple', 'hookup', 'old age', 'last rites']",4.755,8.0,5.8
1580,13914,34916,La torre de Suso,2007-11-09,['Comedy'],1wx9mbiftoY,"Cundo emigrated to Argentina to seek a new life. Ten years later he returns home, to the funeral of an old friend, Suso. The film chronicles the reunion with family and friends and how Cundo wants to fulfill the ultimate dream of Suso. The film is a tribute to friendship. And above all friendship in a age where it is not so clear why you should remain friends with your childhood friends.",,[],1.3459999999999999,19.0,5.8
1581,6488,283384,The Calling,2014-08-05,['Thriller'],bNxMo9xAy1c,Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Port Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.,https://www.youtube.com/watch?v=bNxMo9xAy1c,['series of murders'],9.052,137.0,5.6
1582,1974,583209,Marvel Rising: Heart of Iron,2019-04-03,"['Animation', 'Science Fiction', 'Action']",1Ni50erpcwA,"Ironheart, AKA Riri Williams, is having difficulty adjusting to college life as the youngest student there when the college's engineering lab is demolished by an alien and her best friend is kidnapped. Inspired by Iron Man, she develops a plan to save her friend.",,"['coming of age', 'evil alien', 'teen superhero', 'prodigy', 'kid genius']",8.567,35.0,7.7
1583,14730,1838,We Shall Overcome,2006-03-24,['Drama'],wteIKijW3uk,A drama about a boy who's inspired by Dr. Martin Luther King Jr. and challenges repressive school authority in 1969 Denmark.,,"['denmark', 'music record', ""rock 'n' roll"", 'depression', 'parent child relationship', 'becoming an adult', 'classroom', 'penalty', 'music teacher', 'country life', 'school friend', 'bravery', 'war on freedom', 'patriarch', 'village', 'idol', 'family business ', 'authoritarian education', 'fustigation', 'martin luther king', 'right and justice', 'teachers and students', 'child', 'gay']",2.279,29.0,7.0
1584,13942,103655,The Time of Secrets,2007-06-12,['Family'],7q4PLdoy3n8,"The story takes us from the dear Garrigue to the secondary school where Marcel is first ill at ease because he is a scholarship holder and because he went to the grade school (the other bourgeois pupils had probably a private tutor). A fight against a rich kid ,that augurs badly for what is to follow.  (to be followed in ""Le Temps des Amours"" )",,['provence'],1.571,18.0,6.1
1585,5681,369059,How Sarah Got Her Wings,2015-12-06,"['Drama', 'Fantasy', 'TV Movie']",O9Icg-5GJAc,"Good Samaritan Sarah Fitzpatrick has a fatal accident just before Christmas, and finds herself in the lobby before the gates of Heaven. Certain that she will be let in, she is shocked to find that her name is not on the reservation list. However, she is granted the chance to return to Earth as an ""angel in training"" with the requirement to help a soul in need. Sarah has the 12 days before Christmas to secure her place on the list leaving her in the race for her after-life.",,['christmas'],6.096,74.0,6.2
1586,19586,147198,Adagio,2001-04-04,['Animation'],UDlOy4lyKLU,"""Adagio"" which is a philosophical parable exploring the conflict between a hero and the crowd is loosely based on a romantic short story written by the famous Russian writer Maxim Gorky about a young man named Danko and his burning heart.",,[],1.4409999999999998,17.0,6.4
1587,2050,426426,Roma,2018-08-25,['Drama'],OIClGSY5_tY,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",,"['1970s', 'mexico city', 'middle class', 'family relationships', 'maid', 'autobiographical', 'master servant relationship', 'domestic worker']",14.057,2970.0,7.7
1588,17534,21265,Maqbool,2003-01-01,"['Action', 'Crime', 'Drama']",scNDE4i-JH0,"The Scottish tragedy 'Macbeth' set in the contemporary underworld of India's commercial capital; two corrupt, fortune telling policemen take the roles of the weird sisters, and ""Duncan"" is Abbaji, the head of a crime family.",,"['mumbai (bombay), india', 'hoodlum']",2.9610000000000003,25.0,7.2
1589,1256,566454,The Mystery of Henri Pick,2019-03-06,"['Comedy', 'Drama']",ceA4A7QuJMo,"In a bizarre Breton library that collects rejected, never published manuscripts, a young editor discovers a novel that she considers a masterpiece. It was written by a certain Henri Pick, a cook who died two years earlier and who, according to his widow, had never read a book in his life or written anything but a shopping list... Did he have a secret life? When the book becomes a huge best-seller, Jean- Michel Rouche, a skeptical and stubborn literary critic, teams up with Joséphine, Pick’s daughter, to unravel the mystery.",,"['based on novel or book', 'manuscript', 'author', 'publisher']",9.42,300.0,6.5
1590,2756,488689,Uma Quase Dupla,2018-07-19,['Comedy'],SpqoX6yNwsU,Keyla the police officer and the unprepared detective Claudio could not be more incompatible. However they are forced to form a duo to solve the series of mysterious murders that are happening in the quiet city of Joinlândia.,,[],3.0780000000000003,75.0,6.2
